DATE,DGS1MO,DGS3MO,DGS1,DGS2,DGS5,DGS10,Inverted
10/29/15,0.02,0.07,0.33,0.75,1.53,2.19,0
10/30/15,0.01,0.08,0.34,0.75,1.52,2.16,0
11/2/15,0.01,0.08,0.37,0.77,1.57,2.2,0
11/3/15,0.07,0.06,0.39,0.8,1.59,2.23,0
11/4/15,0.07,0.05,0.4,0.84,1.64,2.25,0
11/5/15,0.04,0.05,0.42,0.85,1.65,2.26,0
11/6/15,0.04,0.08,0.47,0.9,1.73,2.34,0
11/9/15,0.06,0.14,0.47,0.89,1.75,2.36,0
11/10/15,0.08,0.13,0.51,0.87,1.72,2.32,0
11/11/15,.,.,.,.,.,.,0
11/12/15,0.08,0.14,0.51,0.89,1.73,2.32,0
11/13/15,0.03,0.14,0.5,0.86,1.67,2.28,0
11/16/15,0.05,0.15,0.5,0.88,1.66,2.27,0
11/17/15,0.07,0.14,0.5,0.86,1.66,2.25,0
11/18/15,0.07,0.12,0.49,0.9,1.69,2.27,0
11/19/15,0.06,0.11,0.49,0.91,1.68,2.24,0
11/20/15,0.05,0.12,0.49,0.93,1.7,2.26,0
11/23/15,0.06,0.14,0.5,0.94,1.7,2.25,0
11/24/15,0.13,0.16,0.52,0.93,1.66,2.24,0
11/25/15,0.14,0.19,0.52,0.93,1.66,2.23,0
11/26/15,.,.,.,.,.,.,0
11/27/15,0.13,0.18,0.5,0.92,1.64,2.22,0
11/30/15,0.11,0.22,0.51,0.94,1.65,2.21,0
12/1/15,0.19,0.21,0.51,0.91,1.59,2.15,0
12/2/15,0.19,0.21,0.52,0.94,1.63,2.18,0
12/3/15,0.18,0.21,0.57,0.96,1.74,2.33,0
12/4/15,0.17,0.23,0.6,0.96,1.71,2.28,0
12/7/15,0.21,0.29,0.67,0.94,1.67,2.23,0
12/8/15,0.23,0.27,0.76,0.94,1.68,2.24,0
12/9/15,0.19,0.26,0.72,0.93,1.64,2.22,0
12/10/15,0.19,0.24,0.71,0.95,1.68,2.24,0
12/11/15,0.15,0.23,0.68,0.88,1.56,2.13,0
12/14/15,0.13,0.26,0.68,0.97,1.66,2.23,0
12/15/15,0.21,0.25,0.69,0.98,1.71,2.28,0
12/16/15,0.2,0.27,0.7,1.02,1.75,2.3,0
12/17/15,0.18,0.23,0.69,1,1.73,2.24,0
12/18/15,0.16,0.19,0.67,0.97,1.67,2.19,0
12/21/15,0.14,0.24,0.64,0.96,1.67,2.2,0
12/22/15,0.19,0.21,0.66,0.99,1.71,2.24,0
12/23/15,0.19,0.2,0.65,1.01,1.74,2.27,0
12/24/15,0.15,0.2,0.64,1.03,1.73,2.25,0
12/25/15,.,.,.,.,.,.,0
12/28/15,0.13,0.23,0.66,1.05,1.73,2.24,0
12/29/15,0.18,0.23,0.67,1.09,1.81,2.32,0
12/30/15,0.08,0.21,0.64,1.08,1.8,2.31,0
12/31/15,0.14,0.16,0.65,1.06,1.76,2.27,0
1/1/16,.,.,.,.,.,.,0
1/4/16,0.17,0.22,0.61,1.02,1.73,2.24,0
1/5/16,0.2,0.2,0.68,1.04,1.73,2.25,0
1/6/16,0.21,0.21,0.67,0.99,1.65,2.18,0
1/7/16,0.2,0.2,0.66,0.96,1.61,2.16,0
1/8/16,0.2,0.2,0.64,0.94,1.57,2.13,0
1/11/16,0.19,0.21,0.63,0.94,1.58,2.17,0
1/12/16,0.22,0.21,0.62,0.93,1.55,2.12,0
1/13/16,0.22,0.22,0.6,0.91,1.51,2.08,0
1/14/16,0.22,0.25,0.55,0.9,1.52,2.1,0
1/15/16,0.19,0.24,0.49,0.85,1.46,2.03,0
1/18/16,.,.,.,.,.,.,0
1/19/16,0.21,0.26,0.48,0.88,1.49,2.06,0
1/20/16,0.26,0.26,0.43,0.85,1.44,2.01,0
1/21/16,0.27,0.28,0.44,0.84,1.44,2.02,0
1/22/16,0.26,0.31,0.47,0.88,1.49,2.07,0
1/25/16,0.25,0.31,0.47,0.88,1.47,2.03,0
1/26/16,0.29,0.31,0.47,0.85,1.45,2.01,0
1/27/16,0.28,0.32,0.47,0.84,1.43,2.02,0
1/28/16,0.26,0.35,0.47,0.83,1.4,2,0
1/29/16,0.22,0.33,0.47,0.76,1.33,1.94,0
2/1/16,0.19,0.35,0.47,0.81,1.38,1.97,0
2/2/16,0.26,0.34,0.54,0.75,1.28,1.87,0
2/3/16,0.27,0.33,0.54,0.72,1.27,1.88,0
2/4/16,0.24,0.29,0.52,0.7,1.25,1.87,0
2/5/16,0.23,0.3,0.55,0.74,1.25,1.86,0
2/8/16,0.21,0.32,0.51,0.66,1.16,1.75,0
2/9/16,0.27,0.3,0.52,0.69,1.15,1.74,0
2/10/16,0.27,0.31,0.52,0.71,1.15,1.71,0
2/11/16,0.27,0.28,0.47,0.64,1.11,1.63,0
2/12/16,0.26,0.3,0.51,0.71,1.2,1.74,0
2/15/16,.,.,.,.,.,.,0
2/16/16,0.23,0.3,0.51,0.74,1.23,1.78,0
2/17/16,0.28,0.3,0.53,0.74,1.26,1.81,0
2/18/16,0.28,0.3,0.53,0.71,1.21,1.75,0
2/19/16,0.26,0.31,0.53,0.76,1.24,1.76,0
2/22/16,0.28,0.33,0.55,0.78,1.25,1.77,0
2/23/16,0.28,0.32,0.55,0.76,1.23,1.74,0
2/24/16,0.28,0.33,0.55,0.75,1.21,1.75,0
2/25/16,0.27,0.32,0.56,0.72,1.16,1.71,0
2/26/16,0.26,0.33,0.6,0.8,1.23,1.76,0
2/29/16,0.23,0.33,0.62,0.78,1.22,1.74,0
3/1/16,0.29,0.33,0.68,0.85,1.31,1.83,0
3/2/16,0.28,0.36,0.67,0.85,1.34,1.84,0
3/3/16,0.25,0.28,0.65,0.85,1.33,1.83,0
3/4/16,0.25,0.29,0.67,0.88,1.38,1.88,0
3/7/16,0.27,0.32,0.67,0.91,1.42,1.91,0
3/8/16,0.27,0.29,0.68,0.88,1.34,1.83,0
3/9/16,0.27,0.3,0.68,0.9,1.39,1.9,0
3/10/16,0.27,0.32,0.69,0.93,1.45,1.93,0
3/11/16,0.27,0.33,0.7,0.97,1.49,1.98,0
3/14/16,0.28,0.34,0.7,0.97,1.49,1.97,0
3/15/16,0.29,0.34,0.71,0.98,1.5,1.97,0
3/16/16,0.28,0.31,0.66,0.87,1.41,1.94,0
3/17/16,0.29,0.29,0.64,0.87,1.39,1.91,0
3/18/16,0.27,0.3,0.62,0.84,1.34,1.88,0
3/21/16,0.26,0.31,0.63,0.87,1.38,1.92,0
3/22/16,0.28,0.3,0.64,0.91,1.42,1.94,0
3/23/16,0.27,0.3,0.64,0.87,1.37,1.88,0
3/24/16,0.24,0.3,0.63,0.89,1.39,1.91,0
3/25/16,.,.,.,.,.,.,0
3/28/16,0.19,0.29,0.65,0.89,1.37,1.89,0
3/29/16,0.18,0.23,0.63,0.78,1.29,1.81,0
3/30/16,0.14,0.2,0.61,0.76,1.26,1.83,0
3/31/16,0.18,0.21,0.59,0.73,1.21,1.78,0
4/1/16,0.2,0.23,0.62,0.76,1.24,1.79,0
4/4/16,0.18,0.23,0.59,0.75,1.22,1.78,0
4/5/16,0.19,0.23,0.56,0.72,1.17,1.73,0
4/6/16,0.19,0.23,0.55,0.73,1.2,1.76,0
4/7/16,0.2,0.23,0.52,0.7,1.14,1.7,0
4/8/16,0.2,0.23,0.54,0.7,1.16,1.72,0
4/11/16,0.19,0.23,0.53,0.7,1.16,1.73,0
4/12/16,0.21,0.22,0.54,0.74,1.22,1.79,0
4/13/16,0.21,0.23,0.55,0.75,1.22,1.77,0
4/14/16,0.21,0.22,0.55,0.77,1.26,1.8,0
4/15/16,0.19,0.22,0.53,0.74,1.22,1.76,0
4/18/16,0.16,0.22,0.52,0.75,1.24,1.78,0
4/19/16,0.18,0.21,0.53,0.77,1.26,1.79,0
4/20/16,0.18,0.23,0.54,0.8,1.32,1.85,0
4/21/16,0.19,0.23,0.56,0.82,1.35,1.88,0
4/22/16,0.19,0.23,0.56,0.84,1.37,1.89,0
4/25/16,0.17,0.25,0.57,0.85,1.38,1.91,0
4/26/16,0.19,0.24,0.61,0.86,1.4,1.94,0
4/27/16,0.18,0.24,0.58,0.83,1.33,1.87,0
4/28/16,0.17,0.22,0.56,0.78,1.28,1.84,0
4/29/16,0.16,0.22,0.56,0.77,1.28,1.83,0
5/2/16,0.11,0.22,0.55,0.8,1.32,1.88,0
5/3/16,0.18,0.21,0.53,0.75,1.25,1.81,0
5/4/16,0.18,0.19,0.52,0.75,1.23,1.79,0
5/5/16,0.2,0.2,0.51,0.72,1.2,1.76,0
5/6/16,0.2,0.19,0.51,0.74,1.23,1.79,0
5/9/16,0.21,0.24,0.51,0.72,1.2,1.77,0
5/10/16,0.25,0.24,0.52,0.72,1.2,1.77,0
5/11/16,0.25,0.26,0.53,0.74,1.2,1.73,0
5/12/16,0.25,0.27,0.54,0.76,1.24,1.75,0
5/13/16,0.25,0.29,0.55,0.76,1.22,1.71,0
5/16/16,0.21,0.28,0.57,0.79,1.26,1.75,0
5/17/16,0.25,0.28,0.58,0.82,1.29,1.76,0
5/18/16,0.25,0.3,0.63,0.9,1.41,1.87,0
5/19/16,0.25,0.31,0.64,0.89,1.38,1.85,0
5/20/16,0.26,0.33,0.67,0.89,1.38,1.85,0
5/23/16,0.26,0.35,0.69,0.91,1.38,1.84,0
5/24/16,0.28,0.35,0.69,0.92,1.41,1.86,0
5/25/16,0.24,0.33,0.67,0.92,1.4,1.87,0
5/26/16,0.17,0.31,0.65,0.87,1.35,1.83,0
5/27/16,0.23,0.32,0.68,0.9,1.39,1.85,0
5/30/16,.,.,.,.,.,.,0
5/31/16,0.27,0.34,0.68,0.87,1.37,1.84,0
6/1/16,0.27,0.3,0.7,0.91,1.39,1.85,0
6/2/16,0.19,0.29,0.68,0.89,1.36,1.81,0
6/3/16,0.19,0.3,0.6,0.78,1.23,1.71,0
6/6/16,0.19,0.28,0.6,0.8,1.25,1.73,0
6/7/16,0.2,0.28,0.59,0.78,1.23,1.72,0
6/8/16,0.2,0.24,0.6,0.78,1.23,1.71,0
6/9/16,0.21,0.26,0.59,0.77,1.22,1.68,0
6/10/16,0.18,0.26,0.57,0.73,1.17,1.64,0
6/13/16,0.23,0.27,0.55,0.73,1.14,1.62,0
6/14/16,0.24,0.27,0.55,0.74,1.15,1.62,0
6/15/16,0.23,0.26,0.52,0.69,1.1,1.6,0
6/16/16,0.23,0.27,0.53,0.7,1.1,1.57,0
6/17/16,0.22,0.27,0.51,0.7,1.13,1.62,0
6/20/16,0.23,0.28,0.56,0.74,1.17,1.67,0
6/21/16,0.25,0.27,0.57,0.76,1.22,1.71,0
6/22/16,0.25,0.27,0.56,0.75,1.2,1.69,0
6/23/16,0.27,0.31,0.58,0.78,1.25,1.74,0
6/24/16,0.24,0.27,0.48,0.64,1.08,1.57,0
6/27/16,0.22,0.27,0.45,0.61,1,1.46,0
6/28/16,0.25,0.26,0.45,0.61,1,1.46,0
6/29/16,0.18,0.26,0.46,0.62,1.03,1.5,0
6/30/16,0.2,0.26,0.45,0.58,1.01,1.49,0
7/1/16,0.24,0.28,0.45,0.59,1,1.46,0
7/4/16,.,.,.,.,.,.,0
7/5/16,0.27,0.28,0.44,0.56,0.94,1.37,0
7/6/16,0.26,0.27,0.46,0.58,0.95,1.38,0
7/7/16,0.27,0.29,0.47,0.58,0.97,1.4,0
7/8/16,0.26,0.28,0.48,0.61,0.95,1.37,0
7/11/16,0.28,0.31,0.5,0.66,1.03,1.43,0
7/12/16,0.29,0.29,0.52,0.69,1.1,1.53,0
7/13/16,0.29,0.31,0.51,0.68,1.07,1.48,0
7/14/16,0.29,0.32,0.53,0.68,1.1,1.53,0
7/15/16,0.27,0.32,0.52,0.71,1.15,1.6,0
7/18/16,0.26,0.32,0.52,0.68,1.14,1.59,0
7/19/16,0.29,0.31,0.56,0.7,1.12,1.56,0
7/20/16,0.28,0.32,0.56,0.73,1.15,1.59,0
7/21/16,0.28,0.32,0.54,0.7,1.11,1.57,0
7/22/16,0.29,0.33,0.55,0.71,1.13,1.57,0
7/25/16,0.28,0.32,0.55,0.72,1.15,1.58,0
7/26/16,0.24,0.31,0.55,0.75,1.15,1.57,0
7/27/16,0.25,0.31,0.53,0.73,1.1,1.52,0
7/28/16,0.19,0.25,0.53,0.72,1.09,1.52,0
7/29/16,0.19,0.28,0.5,0.67,1.03,1.46,0
8/1/16,0.2,0.29,0.5,0.67,1.06,1.51,0
8/2/16,0.28,0.29,0.5,0.67,1.07,1.55,0
8/3/16,0.26,0.28,0.53,0.67,1.07,1.55,0
8/4/16,0.24,0.26,0.51,0.64,1.03,1.51,0
8/5/16,0.23,0.28,0.56,0.72,1.13,1.59,0
8/8/16,0.27,0.31,0.57,0.74,1.15,1.59,0
8/9/16,0.27,0.29,0.55,0.71,1.11,1.55,0
8/10/16,0.27,0.28,0.55,0.69,1.07,1.5,0
8/11/16,0.27,0.28,0.55,0.76,1.16,1.57,0
8/12/16,0.27,0.29,0.56,0.71,1.1,1.51,0
8/15/16,0.26,0.31,0.56,0.72,1.14,1.55,0
8/16/16,0.27,0.27,0.57,0.76,1.16,1.57,0
8/17/16,0.27,0.3,0.58,0.74,1.15,1.56,0
8/18/16,0.27,0.3,0.58,0.71,1.12,1.53,0
8/19/16,0.27,0.3,0.59,0.76,1.17,1.58,0
8/22/16,0.24,0.29,0.58,0.76,1.15,1.55,0
8/23/16,0.28,0.3,0.58,0.74,1.15,1.55,0
8/24/16,0.28,0.31,0.59,0.76,1.13,1.56,0
8/25/16,0.28,0.33,0.6,0.78,1.16,1.58,0
8/26/16,0.28,0.34,0.62,0.84,1.23,1.62,0
8/29/16,0.25,0.33,0.62,0.81,1.18,1.57,0
8/30/16,0.23,0.33,0.61,0.8,1.18,1.57,0
8/31/16,0.26,0.33,0.61,0.8,1.19,1.58,0
9/1/16,0.27,0.33,0.6,0.78,1.18,1.57,0
9/2/16,0.25,0.33,0.59,0.8,1.2,1.6,0
9/5/16,.,.,.,.,.,.,0
9/6/16,0.24,0.32,0.56,0.74,1.13,1.55,0
9/7/16,0.25,0.34,0.57,0.74,1.12,1.54,0
9/8/16,0.26,0.35,0.57,0.78,1.19,1.61,0
9/9/16,0.24,0.35,0.58,0.79,1.23,1.67,0
9/12/16,0.24,0.37,0.57,0.79,1.21,1.68,0
9/13/16,0.25,0.36,0.63,0.8,1.26,1.73,0
9/14/16,0.24,0.33,0.62,0.77,1.21,1.7,0
9/15/16,0.2,0.29,0.6,0.74,1.2,1.71,0
9/16/16,0.2,0.3,0.61,0.77,1.21,1.7,0
9/19/16,0.16,0.3,0.6,0.79,1.22,1.7,0
9/20/16,0.17,0.3,0.61,0.79,1.2,1.69,0
9/21/16,0.12,0.22,0.61,0.79,1.2,1.66,0
9/22/16,0.1,0.18,0.6,0.79,1.18,1.63,0
9/23/16,0.09,0.18,0.6,0.77,1.16,1.62,0
9/26/16,0.12,0.25,0.58,0.76,1.13,1.59,0
9/27/16,0.16,0.26,0.58,0.75,1.12,1.56,0
9/28/16,0.14,0.27,0.6,0.75,1.13,1.57,0
9/29/16,0.12,0.26,0.59,0.73,1.12,1.56,0
9/30/16,0.2,0.29,0.59,0.77,1.14,1.6,0
10/3/16,0.25,0.32,0.63,0.8,1.18,1.63,0
10/4/16,0.28,0.33,0.64,0.82,1.22,1.69,0
10/5/16,0.26,0.32,0.65,0.85,1.26,1.72,0
10/6/16,0.26,0.33,0.65,0.86,1.28,1.75,0
10/7/16,0.26,0.33,0.66,0.83,1.26,1.73,0
10/10/16,.,.,.,.,.,.,0
10/11/16,0.27,0.35,0.69,0.87,1.3,1.77,0
10/12/16,0.26,0.37,0.68,0.87,1.31,1.79,0
10/13/16,0.26,0.3,0.66,0.85,1.27,1.75,0
10/14/16,0.26,0.32,0.66,0.84,1.28,1.8,0
10/17/16,0.24,0.34,0.65,0.81,1.26,1.77,0
10/18/16,0.26,0.34,0.66,0.82,1.24,1.75,0
10/19/16,0.25,0.35,0.65,0.81,1.24,1.76,0
10/20/16,0.25,0.35,0.66,0.84,1.26,1.76,0
10/21/16,0.25,0.34,0.66,0.84,1.25,1.74,0
10/24/16,0.23,0.33,0.66,0.84,1.27,1.77,0
10/25/16,0.22,0.34,0.66,0.86,1.29,1.77,0
10/26/16,0.25,0.33,0.67,0.86,1.3,1.79,0
10/27/16,0.19,0.3,0.68,0.87,1.33,1.85,0
10/28/16,0.18,0.3,0.66,0.86,1.33,1.86,0
10/31/16,0.2,0.34,0.66,0.86,1.31,1.84,0
11/1/16,0.24,0.35,0.65,0.83,1.3,1.83,0
11/2/16,0.24,0.37,0.64,0.81,1.26,1.81,0
11/3/16,0.24,0.38,0.64,0.81,1.26,1.82,0
11/4/16,0.25,0.38,0.62,0.8,1.24,1.79,0
11/7/16,0.28,0.41,0.63,0.82,1.29,1.83,0
11/8/16,0.28,0.43,0.71,0.87,1.34,1.88,0
11/9/16,0.3,0.45,0.72,0.9,1.49,2.07,0
11/10/16,0.3,0.48,0.72,0.92,1.56,2.15,0
11/11/16,.,.,.,.,.,.,0
11/14/16,0.32,0.55,0.77,1,1.66,2.23,0
11/15/16,0.3,0.51,0.78,1.02,1.68,2.23,0
11/16/16,0.32,0.47,0.76,1,1.68,2.22,0
11/17/16,0.3,0.44,0.77,1.04,1.73,2.29,0
11/18/16,0.28,0.44,0.77,1.07,1.8,2.34,0
11/21/16,0.28,0.46,0.78,1.08,1.79,2.33,0
11/22/16,0.34,0.49,0.78,1.07,1.77,2.31,0
11/23/16,0.35,0.51,0.8,1.12,1.83,2.36,0
11/24/16,.,.,.,.,.,.,0
11/25/16,0.34,0.49,0.81,1.12,1.83,2.36,0
11/28/16,0.32,0.48,0.79,1.11,1.8,2.32,0
11/29/16,0.34,0.48,0.78,1.09,1.78,2.3,0
11/30/16,0.38,0.48,0.8,1.11,1.83,2.37,0
12/1/16,0.32,0.48,0.82,1.14,1.9,2.45,0
12/2/16,0.34,0.49,0.8,1.11,1.84,2.4,0
12/5/16,0.34,0.49,0.82,1.13,1.84,2.39,0
12/6/16,0.35,0.49,0.83,1.12,1.84,2.39,0
12/7/16,0.38,0.52,0.85,1.1,1.8,2.34,0
12/8/16,0.39,0.51,0.84,1.12,1.83,2.4,0
12/9/16,0.41,0.54,0.85,1.15,1.89,2.47,0
12/12/16,0.42,0.51,0.85,1.15,1.9,2.49,0
12/13/16,0.47,0.54,0.88,1.17,1.92,2.48,0
12/14/16,0.49,0.55,0.92,1.27,2.02,2.54,0
12/15/16,0.48,0.51,0.91,1.29,2.1,2.6,0
12/16/16,0.46,0.51,0.91,1.28,2.07,2.6,0
12/19/16,0.45,0.52,0.9,1.24,2.03,2.54,0
12/20/16,0.48,0.52,0.9,1.25,2.06,2.57,0
12/21/16,0.46,0.52,0.88,1.21,2.04,2.55,0
12/22/16,0.42,0.51,0.87,1.22,2.04,2.55,0
12/23/16,0.42,0.52,0.87,1.22,2.04,2.55,0
12/26/16,.,.,.,.,.,.,0
12/27/16,0.5,0.51,0.89,1.28,2.07,2.57,0
12/28/16,0.48,0.53,0.9,1.26,2.02,2.51,0
12/29/16,0.39,0.47,0.85,1.22,1.96,2.49,0
12/30/16,0.44,0.51,0.85,1.2,1.93,2.45,0
1/2/17,.,.,.,.,.,.,0
1/3/17,0.52,0.53,0.89,1.22,1.94,2.45,0
1/4/17,0.49,0.53,0.87,1.24,1.94,2.46,0
1/5/17,0.51,0.52,0.83,1.17,1.86,2.37,0
1/6/17,0.5,0.53,0.85,1.22,1.92,2.42,0
1/9/17,0.5,0.5,0.82,1.21,1.89,2.38,0
1/10/17,0.51,0.52,0.82,1.19,1.89,2.38,0
1/11/17,0.51,0.52,0.82,1.2,1.89,2.38,0
1/12/17,0.52,0.52,0.81,1.18,1.87,2.36,0
1/13/17,0.52,0.53,0.82,1.21,1.9,2.4,0
1/16/17,.,.,.,.,.,.,0
1/17/17,0.52,0.55,0.8,1.17,1.84,2.33,0
1/18/17,0.48,0.53,0.82,1.23,1.93,2.42,0
1/19/17,0.47,0.52,0.83,1.25,1.97,2.47,0
1/20/17,0.46,0.5,0.82,1.2,1.95,2.48,0
1/23/17,0.46,0.51,0.79,1.16,1.88,2.41,0
1/24/17,0.5,0.51,0.81,1.21,1.94,2.47,0
1/25/17,0.48,0.5,0.82,1.23,1.99,2.53,0
1/26/17,0.49,0.51,0.82,1.21,1.95,2.51,0
1/27/17,0.49,0.52,0.82,1.22,1.94,2.49,0
1/30/17,0.49,0.51,0.81,1.22,1.94,2.49,0
1/31/17,0.5,0.52,0.84,1.19,1.9,2.45,0
2/1/17,0.5,0.51,0.83,1.22,1.93,2.48,0
2/2/17,0.5,0.52,0.84,1.21,1.92,2.48,0
2/3/17,0.49,0.51,0.82,1.21,1.93,2.49,0
2/6/17,0.48,0.53,0.79,1.16,1.86,2.42,0
2/7/17,0.51,0.53,0.8,1.16,1.85,2.4,0
2/8/17,0.52,0.54,0.79,1.15,1.81,2.34,0
2/9/17,0.51,0.54,0.8,1.2,1.88,2.4,0
2/10/17,0.51,0.55,0.81,1.2,1.89,2.41,0
2/13/17,0.5,0.52,0.82,1.2,1.92,2.43,0
2/14/17,0.51,0.54,0.84,1.25,1.98,2.47,0
2/15/17,0.53,0.54,0.86,1.27,2.01,2.51,0
2/16/17,0.51,0.53,0.82,1.22,1.95,2.45,0
2/17/17,0.5,0.53,0.82,1.21,1.92,2.42,0
2/20/17,.,.,.,.,.,.,0
2/21/17,0.49,0.53,0.83,1.22,1.93,2.43,0
2/22/17,0.47,0.52,0.82,1.22,1.92,2.42,0
2/23/17,0.39,0.51,0.81,1.18,1.87,2.38,0
2/24/17,0.4,0.52,0.8,1.12,1.8,2.31,0
2/27/17,0.44,0.5,0.81,1.2,1.87,2.36,0
2/28/17,0.4,0.53,0.88,1.22,1.89,2.36,0
3/1/17,0.46,0.63,0.92,1.29,1.99,2.46,0
3/2/17,0.52,0.67,0.98,1.32,2.03,2.49,0
3/3/17,0.56,0.71,0.98,1.32,2.02,2.49,0
3/6/17,0.56,0.74,0.97,1.31,2.02,2.49,0
3/7/17,0.55,0.76,1.02,1.32,2.05,2.52,0
3/8/17,0.54,0.73,1.03,1.36,2.08,2.57,0
3/9/17,0.5,0.73,1.04,1.37,2.13,2.6,0
3/10/17,0.6,0.75,1.03,1.36,2.11,2.58,0
3/13/17,0.69,0.79,1.06,1.4,2.14,2.62,0
3/14/17,0.77,0.78,1.06,1.4,2.13,2.6,0
3/15/17,0.71,0.73,1.02,1.33,2.02,2.51,0
3/16/17,0.68,0.73,1.01,1.35,2.05,2.53,0
3/17/17,0.71,0.73,1,1.33,2.03,2.5,0
3/20/17,0.7,0.76,1.01,1.3,2,2.47,0
3/21/17,0.76,0.77,1,1.27,1.96,2.43,0
3/22/17,0.74,0.77,0.99,1.27,1.95,2.4,0
3/23/17,0.73,0.76,0.99,1.26,1.95,2.41,0
3/24/17,0.73,0.78,1,1.26,1.93,2.4,0
3/27/17,0.73,0.78,1,1.27,1.93,2.38,0
3/28/17,0.75,0.78,1.03,1.3,1.97,2.42,0
3/29/17,0.76,0.78,1.04,1.26,1.93,2.39,0
3/30/17,0.75,0.78,1.03,1.28,1.96,2.42,0
3/31/17,0.74,0.76,1.03,1.27,1.93,2.4,0
4/3/17,0.73,0.79,1.02,1.24,1.88,2.35,0
4/4/17,0.77,0.79,1.03,1.25,1.88,2.36,0
4/5/17,0.77,0.8,1.03,1.24,1.85,2.34,0
4/6/17,0.78,0.79,1.05,1.24,1.87,2.34,0
4/7/17,0.77,0.82,1.08,1.29,1.92,2.38,0
4/10/17,0.77,0.82,1.07,1.29,1.91,2.37,0
4/11/17,0.74,0.82,1.05,1.24,1.84,2.32,0
4/12/17,0.77,0.81,1.04,1.24,1.81,2.28,0
4/13/17,0.76,0.81,1.03,1.21,1.77,2.24,0
4/14/17,.,.,.,.,.,.,0
4/17/17,0.76,0.83,1.04,1.21,1.79,2.26,0
4/18/17,0.76,0.82,1.02,1.18,1.71,2.18,0
4/19/17,0.75,0.81,1.02,1.19,1.74,2.21,0
4/20/17,0.73,0.79,1.01,1.21,1.78,2.24,0
4/21/17,0.72,0.79,0.99,1.2,1.77,2.24,0
4/24/17,0.74,0.81,1.03,1.25,1.81,2.28,0
4/25/17,0.73,0.82,1.09,1.29,1.87,2.35,0
4/26/17,0.74,0.83,1.07,1.28,1.84,2.32,0
4/27/17,0.7,0.81,1.06,1.25,1.81,2.3,0
4/28/17,0.68,0.8,1.07,1.28,1.81,2.29,0
5/1/17,0.67,0.83,1.09,1.28,1.84,2.33,0
5/2/17,0.72,0.82,1.08,1.27,1.81,2.29,0
5/3/17,0.73,0.85,1.1,1.3,1.86,2.33,0
5/4/17,0.71,0.86,1.11,1.32,1.88,2.36,0
5/5/17,0.71,0.9,1.1,1.32,1.89,2.36,0
5/8/17,0.73,0.91,1.12,1.33,1.91,2.39,0
5/9/17,0.74,0.91,1.14,1.37,1.94,2.42,0
5/10/17,0.71,0.9,1.13,1.35,1.94,2.41,0
5/11/17,0.68,0.89,1.13,1.35,1.93,2.39,0
5/12/17,0.69,0.88,1.11,1.29,1.85,2.33,0
5/15/17,0.73,0.9,1.11,1.31,1.86,2.34,0
5/16/17,0.72,0.9,1.11,1.29,1.86,2.33,0
5/17/17,0.72,0.9,1.08,1.26,1.76,2.22,0
5/18/17,0.73,0.93,1.09,1.27,1.78,2.23,0
5/19/17,0.71,0.92,1.1,1.28,1.79,2.23,0
5/22/17,0.7,0.93,1.12,1.29,1.8,2.25,0
5/23/17,0.76,0.92,1.14,1.31,1.84,2.29,0
5/24/17,0.76,0.93,1.18,1.29,1.79,2.26,0
5/25/17,0.72,0.94,1.16,1.3,1.78,2.25,0
5/26/17,0.75,0.94,1.17,1.3,1.79,2.25,0
5/29/17,.,.,.,.,.,.,0
5/30/17,0.77,0.93,1.16,1.28,1.76,2.21,0
5/31/17,0.86,0.98,1.17,1.28,1.75,2.21,0
6/1/17,0.82,0.98,1.16,1.28,1.76,2.21,0
6/2/17,0.82,0.98,1.16,1.28,1.71,2.15,0
6/5/17,0.83,0.96,1.16,1.32,1.74,2.18,0
6/6/17,0.83,0.97,1.16,1.3,1.71,2.14,0
6/7/17,0.84,1,1.17,1.32,1.74,2.18,0
6/8/17,0.8,1.01,1.19,1.33,1.75,2.19,0
6/9/17,0.8,1.01,1.2,1.35,1.77,2.21,0
6/12/17,0.82,0.98,1.19,1.35,1.78,2.21,0
6/13/17,0.89,1,1.22,1.38,1.79,2.21,0
6/14/17,0.9,1.01,1.2,1.35,1.74,2.15,0
6/15/17,0.86,1.02,1.21,1.35,1.76,2.16,0
6/16/17,0.85,1.03,1.21,1.32,1.75,2.16,0
6/19/17,0.85,1.02,1.22,1.36,1.8,2.19,0
6/20/17,0.88,1.01,1.22,1.36,1.77,2.16,0
6/21/17,0.85,0.99,1.22,1.36,1.78,2.16,0
6/22/17,0.8,0.96,1.22,1.34,1.76,2.15,0
6/23/17,0.76,0.97,1.21,1.34,1.77,2.15,0
6/26/17,0.81,0.99,1.2,1.36,1.77,2.14,0
6/27/17,0.89,1,1.22,1.38,1.83,2.21,0
6/28/17,0.89,1.02,1.21,1.34,1.81,2.22,0
6/29/17,0.88,1.04,1.23,1.38,1.85,2.27,0
6/30/17,0.84,1.03,1.24,1.38,1.89,2.31,0
7/3/17,0.96,1.06,1.24,1.41,1.93,2.35,0
7/4/17,.,.,.,.,.,.,0
7/5/17,0.97,1.05,1.24,1.41,1.92,2.33,0
7/6/17,0.95,1.04,1.23,1.4,1.94,2.37,0
7/7/17,0.94,1.05,1.22,1.4,1.95,2.39,0
7/10/17,0.95,1.04,1.23,1.4,1.93,2.38,0
7/11/17,0.97,1.05,1.2,1.37,1.92,2.37,0
